Source,Participant.ID,Timestamp,Center,Left,Right,Answer,Alg.Label,Response.Time..s.
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:29:45,gorilla,boa constrictor,caribou,boa constrictor,Test,2.473
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:29:48,lynx,human,caribou,caribou,Random,2.203
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:29:50,turkey,mouse,centipede,mouse,Random,1.233
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:29:53,rat,lynx,dingo,lynx,Random,1.763
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:29:58,muskrat,flamingo,lynx,lynx,Test,1.77
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:02,opossum,shark,alligator,alligator,Random,4.476
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:08,muskrat,fowl,oriole,fowl,Random,3.377
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:12,opossum,cougar,colt,cougar,Random,1.28
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:18,camel,fish,ram,ram,Random,5.627
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:24,fowl,yak,python,python,Random,1.319
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:27,turtle,guinea pig,lamb,lamb,Random,1.266
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:28,bison,alligator,reindeer,reindeer,Random,1.596
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:30,gerbil,penguin,human,human,Random,2.29
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:34,bobcat,baboon,kangaroo,kangaroo,Random,1.87
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:38,duck,parrot,camel,parrot,Random,3.236
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:44,mule,giraffe,clam,giraffe,Random,2.4
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:49,jackal,sloth,ostrich,ostrich,Test,1.27
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:30:59,tortoise,opossum,panda,panda,Random,1.224
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:01,caribou,prairie dog,vulture,prairie dog,Random,3.68
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:13,crow,deer,centipede,deer,Random,0.283
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:14,bison,fish,woodpecker,woodpecker,Random,0.244
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:14,coyote,clam,colt,clam,Random,0.154
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:17,horse,canary,mule,mule,Random,1.007
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:20,emu,insect,lemur,lemur,Random,2.03
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:22,groundhog,emu,penguin,emu,Random,1.757
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:28,grasshopper,snail,pelican,pelican,Random,1.184
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:33,cow,anemone,pig,pig,Random,1.05
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:34,ox,camel,dog,camel,Random,1.864
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:38,wasp,wallaby,gazelle,wallaby,Random,1.807
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:40,bee,duck,orangutan,duck,Random,2.067
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:49,turkey,fowl,crane,crane,Random,2.303
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:31:51,emu,rattlesnake,lamb,lamb,Random,1.456
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:00,ram,caterpillar,chipmunk,chipmunk,Random,1.096
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:04,coyote,gazelle,rhinoceros,gazelle,Random,1.263
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:05,spider,bull,cardinal,cardinal,Random,1.467
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:07,shrimp,shark,newt,newt,Random,1.3
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:08,shark,penguin,bear,bear,Random,1.236
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:10,crane,wolverine,crab,wolverine,Random,1.334
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:11,monkey,pony,eel,pony,Random,1.693
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:15,eagle,buffalo,bear,bear,Random,1.507
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:23,tasmanian devil,llama,penguin,penguin,Random,1.852
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:25,gila monster,wolf,turkey,wolf,Random,1.494
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:33,cricket,impala,chameleon,chameleon,Random,2.341
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:39,muskrat,crow,walrus,crow,Random,1.49
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:41,moth,raccoon,vulture,vulture,Random,5.04
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:46,cougar,moth,anemone,anemone,Random,1.394
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:47,colt,dove,woodpecker,dove,Random,10.211
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:32:58,sloth,guinea pig,moose,guinea pig,Random,1.732
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:00,goose,camel,buffalo,camel,Random,6.8
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:11,hedgehog,antelope,rodent,rodent,Random,2.114
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:15,porcupine,boa constrictor,snake,snake,Random,1.537
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:16,amphibian,bat,wildebeest,bat,Random,1.684
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:20,rooster,rat,cobra,cobra,Random,1.434
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:25,salamander,ladybug,gopher,ladybug,Random,1.24
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:43,rodent,squirrel,aardvark,squirrel,Random,1.147
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:44,donkey,loon,moth,moth,Random,2.818
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:48,buffalo,chinchilla,jackal,jackal,Random,1.239
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:49,ant,dog,wombat,wombat,Random,1.73
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:55,manatee,wombat,ant,wombat,Random,1.352
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:33:57,turkey,bear,colt,bear,Random,1.624
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:03,wolverine,wolf,alpaca,wolf,Random,1.617
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:05,badger,otter,mosquito,otter,Random,2.283
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:07,falcon,penguin,gerbil,penguin,Random,1.467
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:19,hamster,gila monster,mule,gila monster,Random,2.52
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:23,gila monster,loon,hedgehog,hedgehog,Random,1.989
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:27,cricket,vole,koala,vole,Random,1.177
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:28,jackal,cat,amphibian,cat,Test,1.05
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:30,reindeer,duck,flea,duck,Random,1.423
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:35,deer,manatee,crab,manatee,Random,1.421
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:36,seal,manatee,dove,manatee,Random,1.177
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:38,canary,beetle,ostrich,ostrich,Random,1.14
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:42,wren,whale,prairie dog,prairie dog,Random,1.807
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:44,beaver,mosquito,python,python,Random,2.024
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:46,chameleon,boa constrictor,frog,boa constrictor,Random,1.033
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:50,falcon,lobster,lemur,lemur,Random,1.84
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:53,ostrich,wolf,pig,wolf,Random,1.616
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:34:56,shrimp,caribou,jackal,jackal,Random,1.83
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:05,koala,kangaroo,heron,kangaroo,Random,1.52
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:06,kangaroo,camel,ape,camel,Random,1.209
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:10,newt,butterfly,fox,butterfly,Test,1.32
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:15,fish,polar bear,dove,dove,Random,1.026
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:16,wildebeest,buzzard,bull,bull,Random,1.42
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:18,lobster,cricket,rooster,rooster,Random,0.936
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:19,elk,parrot,caterpillar,parrot,Random,1.38
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:29,owl,sloth,lobster,sloth,Random,1.506
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:31,rabbit,duck,ostrich,ostrich,Random,1.16
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:32,buzzard,snail,cheetah,cheetah,Random,1.75
Dec2015_Random,WresNmN6apNoyKVSiFKuOEHw6SPxeh,12-03-15 21:35:37,anemone,guinea pig,fowl,fowl,Test,1.757
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 15:51:43,bluejay,muskrat,musk ox,muskrat,Random,763.452
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:04:34,parrot,peacock,bird,bird,Random,1.509
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:04:35,centipede,mule,crocodile,crocodile,Random,2.516
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:04:43,chickadee,alpaca,whale,alpaca,Random,1.879
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:04:47,iguana,spider,fish,fish,Random,1.919
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:04:49,caribou,seal,centipede,seal,Random,1.635
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:04:51,raven,python,cardinal,cardinal,Random,1.536
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:04:53,orangutan,armadillo,vulture,vulture,Random,2.186
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:00,lion,buzzard,whale,buzzard,Random,2.428
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:08,hummingbird,jaguar,colt,colt,Random,2.203
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:12,snake,owl,cow,owl,Random,1.469
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:16,hornet,tadpole,mouse,mouse,Random,1.703
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:18,gopher,horse,mouse,mouse,Random,1.416
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:21,squid,tortoise,porcupine,tortoise,Random,1.742
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:30,tortoise,eel,crane,eel,Random,2.186
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:36,raven,coyote,python,coyote,Random,3.502
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:41,crab,clam,vole,clam,Random,1.689
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:47,duck,dove,wasp,dove,Random,1.735
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:51,cobra,crocodile,mouse,crocodile,Random,2.112
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:05:57,wolverine,bull,colt,bull,Random,1.853
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:01,snail,salamander,crocodile,salamander,Random,1.979
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:05,aardvark,groundhog,guinea pig,groundhog,Random,4.528
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:13,baboon,worm,elephant,elephant,Random,2.318
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:15,mosquito,cockroach,chickadee,chickadee,Random,2.02
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:17,squid,elephant,aardvark,elephant,Random,1.925
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:20,puma,swan,elephant,elephant,Random,2.369
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:22,octopus,walrus,bobcat,walrus,Random,1.769
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:31,muskrat,cockroach,vulture,vulture,Random,1.796
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:35,horse,gazelle,cardinal,gazelle,Random,1.895
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:50,gecko,squid,ox,squid,Random,1.499
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:06:59,gibbon,chimp,koala,koala,Random,1.498
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:07:20,goat,hornet,snail,snail,Random,1.607
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:07:30,hawk,beetle,roadrunner,roadrunner,Random,1.806
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:07:36,turtle,musk ox,shark,shark,Random,2.78
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:07:41,pony,wombat,koala,koala,Random,1.559
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:07:42,cockatiel,loon,hare,hare,Random,2.026
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:07:47,camel,rooster,crow,rooster,Random,2.22
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:07:57,koala,mule,mouse,mule,Random,2.299
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:02,kangaroo,koala,wasp,koala,Random,1.933
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:05,crocodile,cat,chinchilla,cat,Test,1.532
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:06,orangutan,impala,lion,impala,Random,1.909
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:08,mole,crab,gazelle,gazelle,Random,2.919
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:12,weasel,worm,penguin,penguin,Test,2.516
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:24,snake,caterpillar,flamingo,caterpillar,Random,1.582
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:26,manatee,fly,crow,crow,Random,2.078
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:35,owl,hippopotamus,pigeon,pigeon,Random,1.628
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:40,flea,wallaby,anteater,anteater,Random,1.926
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:42,moth,groundhog,crocodile,groundhog,Random,2.842
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:55,pigeon,mosquito,cheetah,mosquito,Random,1.832
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:08:59,aardvark,guinea pig,gorilla,gorilla,Random,1.39
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:01,monkey,lemur,guinea pig,lemur,Random,3.2
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:10,anteater,canary,elk,elk,Random,1.899
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:12,moose,goose,sloth,sloth,Random,2.539
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:16,reindeer,sparrow,bat,bat,Random,2.698
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:22,cheetah,hummingbird,roadrunner,roadrunner,Random,2.136
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:24,leopard,cow,python,cow,Random,3.51
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:28,badger,newt,otter,otter,Random,1.414
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:29,ibis,moth,panther,panther,Random,2.339
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:44,opossum,moose,gnat,moose,Random,1.856
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:54,koala,cheetah,mongoose,mongoose,Random,3.049
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:09:57,llama,moth,anemone,anemone,Random,2.089
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:10:11,vole,turtle,rattlesnake,turtle,Random,4.102
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:10:15,rooster,bull,bird,bird,Random,1.539
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:10:28,llama,oriole,zebra,zebra,Random,1.869
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:10:30,jackrabbit,ape,insect,ape,Random,1.926
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:10:34,fly,raccoon,amphibian,amphibian,Random,2.281
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:10:39,chicken,iguana,sea lion,sea lion,Random,2.239
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:10:44,badger,fox,eel,fox,Random,1.736
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:10:52,otter,wolverine,rodent,wolverine,Random,2.789
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:00,zebra,squirrel,moth,squirrel,Test,1.445
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:02,iguana,hawk,alpaca,alpaca,Random,2.338
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:08,alligator,wombat,jackal,jackal,Random,1.821
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:13,hyena,gibbon,elk,elk,Random,2.418
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:16,chickadee,hawk,eel,hawk,Random,1.686
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:28,pony,salamander,fish,fish,Random,2.394
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:36,pony,platypus,crow,platypus,Random,1.843
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:38,muskrat,crane,bull,crane,Random,2.492
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:40,gnat,panther,polar bear,polar bear,Random,2.976
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:11:44,raven,mole,hyena,mole,Random,2.528
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:12:01,skunk,antelope,ram,antelope,Random,1.646
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:12:03,sheep,tasmanian devil,anteater,anteater,Random,1.582
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:12:04,hyena,fish,armadillo,armadillo,Random,1.646
Dec2015_Random,wXBOF4tiud1ifI0GOqZr6UsFqsZpRX,11-20-15 16:12:06,wasp,cougar,ladybug,ladybug,Random,1.832
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:17,owl,ocelot,dolphin,ocelot,Random,2.679
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:24,badger,raccoon,chipmunk,raccoon,Random,2.756
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:27,skunk,emu,human,emu,Random,2.482
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:30,dingo,lizard,ant,lizard,Random,2.84
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:33,fowl,lamb,giraffe,giraffe,Random,3.829
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:39,emu,seal,frog,seal,Random,3.619
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:43,groundhog,anemone,cockatiel,cockatiel,Random,2.283
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:46,frog,bobcat,fox,fox,Random,2.769
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:49,hare,vole,lamb,lamb,Random,3.972
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:22:57,chameleon,clam,beetle,beetle,Random,3.13
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:23:14,giraffe,robin,elephant,elephant,Test,3.506
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:23:17,camel,peacock,elephant,elephant,Random,4.006
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:23:22,tapir,musky,loon,loon,Random,2.289
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:23:41,fox,yak,fly,yak,Random,1.973
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:23:43,clam,fox,groundhog,groundhog,Random,2.649
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:23:51,boa constrictor,crab,lizard,lizard,Random,2.312
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:23:58,walrus,parrot,gazelle,gazelle,Random,3.709
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:24:02,mouse,sparrow,musky,sparrow,Random,1.715
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:24:04,caribou,heron,hedgehog,heron,Random,2.466
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:24:06,mosquito,wallaby,platypus,platypus,Random,4.149
